datetime,open,high,low,close,volume
2022-01-08 16:00:00,3216.14,3250.0,3198.64,3219.95,47637.1342
2022-01-08 20:00:00,3219.96,3230.33,3147.09,3160.72,51005.6013
2022-01-09 00:00:00,3160.33,3180.0,3000.0,3028.75,151772.3231
2022-01-09 04:00:00,3028.75,3133.56,3003.3,3080.95,74207.9982
2022-01-09 08:00:00,3080.98,3146.25,3057.35,3120.57,57736.1282
2022-01-09 12:00:00,3120.56,3147.53,3116.38,3127.51,29104.9468
2022-01-09 16:00:00,3127.51,3140.0,3084.81,3128.42,45132.7457
2022-01-09 20:00:00,3128.42,3135.0,3072.71,3098.05,41899.3128
2022-01-10 00:00:00,3098.06,3209.64,3092.34,3203.91,67564.008
2022-01-10 04:00:00,3204.11,3211.72,3143.84,3151.97,34437.0228
2022-01-10 08:00:00,3151.97,3171.25,3128.11,3155.04,34457.6678
2022-01-10 12:00:00,3155.04,3185.0,3152.0,3163.24,37150.8992
2022-01-10 16:00:00,3163.24,3169.91,3094.39,3104.5,53386.3669
2022-01-10 20:00:00,3104.42,3110.94,2928.83,3006.26,229791.237
2022-01-11 00:00:00,3006.27,3095.0,2970.68,3029.75,130708.9406
2022-01-11 04:00:00,3029.75,3096.15,3019.17,3082.68,44323.2751
2022-01-11 08:00:00,3082.87,3128.5,3051.8,3120.2,45638.9111
2022-01-11 12:00:00,3119.79,3137.01,3097.57,3129.59,31768.8637
2022-01-11 16:00:00,3129.59,3146.98,3088.0,3110.93,53502.8076
2022-01-11 20:00:00,3110.92,3158.56,3075.48,3133.56,65918.7339
2022-01-12 00:00:00,3133.55,3263.54,3130.0,3237.18,137059.4695
2022-01-12 04:00:00,3237.17,3249.06,3223.22,3239.72,28557.9229
2022-01-12 08:00:00,3239.73,3259.99,3217.52,3234.52,37172.0549
2022-01-12 12:00:00,3234.51,3260.89,3206.2,3217.52,45127.4529
2022-01-12 16:00:00,3217.53,3295.96,3215.78,3272.51,64712.1108
2022-01-12 20:00:00,3272.5,3388.02,3268.25,3361.76,134728.0177
2022-01-13 00:00:00,3361.75,3392.94,3336.34,3382.02,50746.5163
2022-01-13 04:00:00,3382.01,3411.43,3355.51,3371.26,37979.6489
2022-01-13 08:00:00,3371.6,3384.56,3310.0,3338.04,43018.4899
2022-01-13 12:00:00,3338.03,3352.67,3324.1,3339.99,31671.6837
2022-01-13 16:00:00,3339.99,3379.0,3328.86,3333.99,42080.286
2022-01-13 20:00:00,3334.0,3410.0,3272.59,3301.43,106627.9128
2022-01-14 00:00:00,3301.42,3318.97,3247.52,3271.5,69821.5655
2022-01-14 04:00:00,3271.49,3278.73,3233.43,3240.61,43014.942
2022-01-14 08:00:00,3240.61,3275.48,3222.22,3266.43,35148.5765
2022-01-14 12:00:00,3266.43,3312.39,3263.93,3268.97,41453.7317
2022-01-14 16:00:00,3268.96,3274.38,3193.34,3202.51,58649.3317
2022-01-14 20:00:00,3202.51,3299.69,3188.0,3278.0,74726.2382
2022-01-15 00:00:00,3278.16,3327.0,3258.18,3307.55,42306.397
2022-01-15 04:00:00,3308.01,3342.79,3293.13,3307.42,33042.0754
2022-01-15 08:00:00,3307.42,3325.68,3295.14,3307.49,27181.9953
2022-01-15 12:00:00,3307.48,3320.5,3293.31,3313.52,22470.4185
2022-01-15 16:00:00,3313.53,3338.93,3310.0,3318.54,24284.7936
2022-01-15 20:00:00,3318.54,3369.94,3261.0,3361.97,75631.8312
2022-01-16 00:00:00,3361.97,3371.64,3339.32,3349.35,28685.3105
2022-01-16 04:00:00,3349.35,3370.24,3323.85,3326.04,24846.0287
2022-01-16 08:00:00,3326.51,3337.13,3295.14,3313.61,25452.5224
2022-01-16 12:00:00,3313.61,3340.04,3303.66,3331.75,24632.3274
2022-01-16 16:00:00,3332.0,3337.74,3285.49,3312.01,36056.9278
2022-01-16 20:00:00,3312.14,3362.58,3269.62,3353.5,63071.9094
2022-01-17 00:00:00,3353.49,3393.6,3312.79,3320.97,41561.4663
2022-01-17 04:00:00,3320.97,3362.26,3310.42,3346.88,20007.0744
2022-01-17 08:00:00,3346.89,3357.57,3256.01,3258.22,53176.1699
2022-01-17 12:00:00,3258.22,3299.95,3237.16,3270.7,48883.3746
2022-01-17 16:00:00,3270.71,3281.7,3251.0,3255.94,33598.8201
2022-01-17 20:00:00,3255.94,3280.6,3221.0,3236.65,45912.292
2022-01-18 00:00:00,3236.65,3246.76,3180.13,3218.96,55796.8301
2022-01-18 04:00:00,3218.79,3224.24,3141.1,3209.67,46696.1681
2022-01-18 08:00:00,3209.68,3243.87,3175.03,3182.33,39948.2753
2022-01-18 12:00:00,3182.32,3208.0,3163.17,3187.81,32002.7649
2022-01-18 16:00:00,3187.8,3191.61,3128.39,3171.21,55344.6992
2022-01-18 20:00:00,3171.22,3181.17,3100.18,3116.54,74339.4309
2022-01-19 00:00:00,3116.54,3140.25,3082.0,3127.67,53498.861
2022-01-19 04:00:00,3127.68,3193.0,3100.28,3159.85,44000.2415
2022-01-19 08:00:00,3159.85,3174.87,3088.0,3099.38,51315.9431
2022-01-19 12:00:00,3099.39,3114.49,3046.82,3062.0,53071.2368
2022-01-19 16:00:00,3062.0,3130.33,3000.0,3117.28,78622.6128
2022-01-19 20:00:00,3117.15,3161.85,3110.57,3122.68,60961.6323
2022-01-20 00:00:00,3122.69,3158.78,3082.81,3128.17,54605.4842
2022-01-20 04:00:00,3128.18,3138.64,3081.86,3084.02,34419.6611
2022-01-20 08:00:00,3084.02,3131.17,3083.0,3125.14,28682.9141
2022-01-20 12:00:00,3125.13,3153.8,3112.9,3138.91,29171.0171
2022-01-20 16:00:00,3138.79,3155.0,3116.68,3151.86,31046.5446
2022-01-20 20:00:00,3151.86,3270.52,3127.59,3261.42,90694.4331
2022-01-21 00:00:00,3261.41,3273.37,3203.77,3215.28,47401.1794
2022-01-21 04:00:00,3215.28,3219.29,2987.15,3001.48,130600.6179
2022-01-21 08:00:00,3001.48,3034.12,2810.02,2837.22,203402.8189
2022-01-21 12:00:00,2837.21,2897.07,2833.19,2882.65,100123.394
2022-01-21 16:00:00,2882.66,2900.0,2834.44,2848.17,80615.3726
2022-01-21 20:00:00,2848.18,2854.68,2730.39,2830.9,188947.2561
2022-01-22 00:00:00,2830.46,2861.58,2738.17,2741.92,99726.4679
2022-01-22 04:00:00,2741.91,2764.82,2403.0,2568.15,349206.39074
2022-01-22 08:00:00,2567.47,2626.0,2540.0,2567.26,138044.1803
2022-01-22 12:00:00,2567.69,2577.01,2423.66,2464.1,184518.7364
2022-01-22 16:00:00,2464.03,2504.84,2300.0,2431.07,311631.47123
2022-01-22 20:00:00,2431.07,2521.84,2381.0,2387.0,168409.1491
2022-01-23 00:00:00,2387.0,2464.84,2320.0,2337.35,169723.7188
2022-01-23 04:00:00,2337.65,2472.01,2320.0,2412.18,109030.2931
2022-01-23 08:00:00,2412.18,2463.87,2385.9,2416.68,69943.3331
2022-01-23 12:00:00,2416.68,2502.32,2407.08,2487.83,106708.7301
2022-01-23 16:00:00,2487.84,2556.78,2477.0,2498.26,118975.2431
2022-01-23 20:00:00,2498.26,2518.27,2405.01,2432.49,95571.9506
2022-01-24 00:00:00,2432.49,2454.44,2375.82,2384.01,68448.1766
2022-01-24 04:00:00,2384.01,2547.65,2370.8,2539.01,120850.3278
2022-01-24 08:00:00,2539.0,2539.75,2431.8,2459.69,82992.1045
2022-01-24 12:00:00,2459.69,2471.38,2380.48,2386.65,58766.0706
2022-01-24 16:00:00,2386.65,2446.2,2200.9,2238.36,288094.33409
2022-01-24 20:00:00,2238.36,2286.24,2159.0,2274.99,341314.4991
2022-01-25 00:00:00,2274.55,2406.73,2212.3,2378.92,251502.3727
2022-01-25 04:00:00,2378.92,2480.58,2368.28,2439.29,100465.3229
2022-01-25 08:00:00,2439.56,2442.9,2377.6,2415.76,63630.7996
2022-01-25 12:00:00,2415.76,2421.96,2348.96,2383.35,54009.2846
2022-01-25 16:00:00,2383.35,2453.06,2373.56,2424.33,88550.9981
2022-01-25 20:00:00,2424.32,2469.12,2365.23,2419.34,147064.4964
2022-01-26 00:00:00,2419.03,2506.55,2412.51,2466.28,94992.906
2022-01-26 04:00:00,2466.28,2471.46,2404.51,2458.83,61904.4693
2022-01-26 08:00:00,2459.04,2484.76,2414.71,2476.26,56940.2181
2022-01-26 12:00:00,2476.26,2500.0,2444.49,2461.46,55882.2239
2022-01-26 16:00:00,2461.17,2548.2,2460.37,2546.58,87523.2837
2022-01-26 20:00:00,2546.58,2668.58,2524.4,2605.44,192482.63529
2022-01-27 00:00:00,2605.44,2722.0,2560.0,2573.83,232020.7138
2022-01-27 04:00:00,2573.84,2573.84,2402.03,2462.99,181592.5481
2022-01-27 08:00:00,2463.0,2495.25,2354.02,2364.87,135651.7475
2022-01-27 12:00:00,2364.87,2419.63,2360.75,2403.78,64172.8188
2022-01-27 16:00:00,2403.78,2459.01,2385.19,2456.66,69239.5383
2022-01-27 20:00:00,2456.67,2521.0,2442.42,2479.84,100104.5277
2022-01-28 00:00:00,2479.6,2496.25,2390.5,2394.9,87427.1095
2022-01-28 04:00:00,2394.9,2431.23,2316.43,2424.25,142885.9741
2022-01-28 08:00:00,2424.02,2455.0,2360.0,2446.92,81391.24
2022-01-28 12:00:00,2446.91,2474.09,2390.0,2390.3,69083.7854
2022-01-28 16:00:00,2390.31,2420.99,2371.87,2396.84,65439.2471
2022-01-28 20:00:00,2396.84,2448.6,2357.88,2442.94,111047.4077
2022-01-29 00:00:00,2442.94,2492.26,2425.51,2461.74,76347.3362
2022-01-29 04:00:00,2461.74,2558.98,2459.44,2544.99,81840.7901
2022-01-29 08:00:00,2544.99,2585.89,2520.01,2541.48,59693.8866
2022-01-29 12:00:00,2541.48,2570.0,2522.65,2567.94,62503.0136
2022-01-29 16:00:00,2567.94,2578.62,2535.0,2554.84,38563.4848
2022-01-29 20:00:00,2554.83,2607.69,2523.65,2543.36,104068.6985
2022-01-30 00:00:00,2543.68,2605.55,2527.01,2589.99,47441.4876
2022-01-30 04:00:00,2589.99,2636.66,2580.25,2601.43,64396.2535
2022-01-30 08:00:00,2601.43,2614.97,2563.49,2570.48,44801.7225
2022-01-30 12:00:00,2570.48,2632.4,2568.0,2618.89,52402.5198
2022-01-30 16:00:00,2618.89,2640.0,2597.3,2626.24,35595.5459
2022-01-30 20:00:00,2626.24,2639.0,2585.58,2617.2,44431.9267
2022-01-31 00:00:00,2617.19,2624.66,2552.95,2560.25,42945.5536
2022-01-31 04:00:00,2560.25,2632.6,2542.5,2601.68,70592.8174
2022-01-31 08:00:00,2601.67,2608.48,2490.75,2512.07,100103.8606
2022-01-31 12:00:00,2512.07,2529.54,2476.07,2529.07,38461.9155
2022-01-31 16:00:00,2529.07,2569.75,2518.45,2558.01,43930.5862
2022-01-31 20:00:00,2558.0,2635.0,2520.0,2620.66,88049.1561
2022-02-01 00:00:00,2620.66,2706.77,2613.35,2672.72,120641.9505
2022-02-01 04:00:00,2672.5,2705.84,2662.51,2686.94,53397.3821
2022-02-01 08:00:00,2686.94,2757.9,2673.52,2751.62,68492.66632
2022-02-01 12:00:00,2751.63,2767.31,2718.22,2736.69,45243.8515
2022-02-01 16:00:00,2736.69,2796.79,2719.0,2761.32,82354.4839
2022-02-01 20:00:00,2761.31,2811.26,2732.05,2768.54,99189.5414
2022-02-02 00:00:00,2768.14,2813.0,2750.44,2751.02,60826.613
2022-02-02 04:00:00,2751.03,2804.02,2750.42,2787.23,33927.1175
2022-02-02 08:00:00,2787.48,2803.53,2741.67,2781.05,46737.2105
2022-02-02 12:00:00,2781.05,2781.43,2741.05,2749.36,40480.2419
2022-02-02 16:00:00,2749.35,2777.71,2740.0,2766.89,31003.4106
2022-02-02 20:00:00,2766.9,2810.88,2652.92,2663.9,133187.3162
2022-02-03 00:00:00,2663.9,2719.92,2638.0,2707.21,82544.5982
2022-02-03 04:00:00,2707.26,2735.0,2612.72,2680.67,113899.3454
2022-02-03 08:00:00,2680.25,2726.64,2651.56,2657.65,65217.3893
2022-02-03 12:00:00,2657.65,2677.58,2638.0,2671.4,53763.7697
2022-02-03 16:00:00,2671.35,2685.0,2582.75,2621.91,76771.1545
2022-02-03 20:00:00,2622.0,2648.4,2576.05,2640.01,91852.476
2022-02-04 00:00:00,2640.0,2659.87,2590.66,2598.11,52352.31
2022-02-04 04:00:00,2598.11,2699.0,2576.31,2695.46,65086.2936
2022-02-04 08:00:00,2695.21,2698.43,2671.4,2682.99,41240.3656
2022-02-04 12:00:00,2682.99,2808.54,2675.48,2804.55,127324.07
2022-02-04 16:00:00,2804.52,2870.0,2803.94,2828.17,108845.686
2022-02-04 20:00:00,2828.33,2928.0,2762.45,2871.78,194620.5455
2022-02-05 00:00:00,2871.79,2968.86,2867.84,2958.75,126983.3216
2022-02-05 04:00:00,2958.75,2995.0,2930.17,2994.99,64988.9441
2022-02-05 08:00:00,2994.99,3017.02,2958.01,2997.74,74486.0262
2022-02-05 12:00:00,2997.75,3037.9,2987.69,3001.43,63785.4243
2022-02-05 16:00:00,3001.43,3035.69,2988.07,3011.72,47467.1058
2022-02-05 20:00:00,3011.72,3060.47,2998.05,3051.33,70988.4959
2022-02-06 00:00:00,3051.33,3055.85,2961.0,3011.0,73311.1626
2022-02-06 04:00:00,3011.0,3036.78,2993.36,3012.65,26765.0923
2022-02-06 08:00:00,3012.64,3033.84,3008.58,3008.6,23732.3246
2022-02-06 12:00:00,3008.59,3022.07,2988.7,3010.56,29287.1599
2022-02-06 16:00:00,3010.56,3022.52,2998.05,3006.4,25619.5629
2022-02-06 20:00:00,3006.39,3047.0,2950.21,2991.65,87507.1317
2022-02-07 00:00:00,2991.66,3009.98,2978.23,3001.39,31010.3723
2022-02-07 04:00:00,3001.4,3074.56,2975.39,3054.99,52238.0452
2022-02-07 08:00:00,3055.0,3075.0,2991.8,3068.82,74840.227
2022-02-07 12:00:00,3068.82,3110.44,3055.34,3079.48,77490.9095
2022-02-07 16:00:00,3079.48,3085.82,3049.01,3067.24,53503.5356
2022-02-07 20:00:00,3067.24,3127.85,3054.09,3123.15,90836.7602
2022-02-08 00:00:00,3123.16,3186.0,3107.0,3166.64,101547.121
2022-02-08 04:00:00,3166.65,3184.64,3129.53,3139.77,56851.6996
2022-02-08 08:00:00,3139.77,3157.4,3112.0,3146.45,57427.3072
2022-02-08 12:00:00,3146.46,3232.87,3142.35,3174.11,110663.5902
2022-02-08 16:00:00,3174.11,3178.66,3073.57,3105.2,113464.809
2022-02-08 20:00:00,3105.19,3105.2,3029.2,3076.19,97760.209
2022-02-09 00:00:00,3076.18,3084.98,3025.21,3051.6,69953.605
2022-02-09 04:00:00,3051.61,3138.0,3046.31,3116.69,65504.0633
2022-02-09 08:00:00,3116.69,3132.0,3060.41,3076.52,50251.7089
2022-02-09 12:00:00,3076.52,3112.61,3055.0,3105.93,41328.148
2022-02-09 16:00:00,3105.93,3158.37,3069.0,3152.89,63183.9353
2022-02-09 20:00:00,3152.89,3216.99,3140.0,3178.45,90666.5618
2022-02-10 00:00:00,3178.44,3258.0,3163.02,3246.94,74860.4529
2022-02-10 04:00:00,3246.94,3269.7,3230.83,3243.94,49977.0844
2022-02-10 08:00:00,3243.6,3248.98,3170.87,3179.6,49659.4731
2022-02-10 12:00:00,3179.59,3197.12,3156.45,3189.9,47518.8883
2022-02-10 16:00:00,3189.9,3283.66,3183.62,3248.05,84462.28
2022-02-10 20:00:00,3248.05,3264.85,3085.5,3209.91,217178.4193
2022-02-11 00:00:00,3209.9,3247.9,3112.42,3121.07,106648.3062
2022-02-11 04:00:00,3121.08,3140.82,3056.74,3072.49,72745.4714
2022-02-11 08:00:00,3072.36,3096.8,3001.0,3081.08,82881.7576
2022-02-11 12:00:00,3080.97,3105.39,3040.34,3098.34,51334.4506
2022-02-11 16:00:00,3098.25,3115.98,3062.56,3088.3,53992.9953
2022-02-11 20:00:00,3088.3,3138.62,3079.16,3102.93,71406.7273
2022-02-12 00:00:00,3102.92,3113.33,2967.0,2992.89,103499.5438
2022-02-12 04:00:00,2992.9,3001.65,2879.0,2927.54,98910.4005
2022-02-12 08:00:00,2927.54,2959.65,2910.33,2934.2,45748.4473
2022-02-12 12:00:00,2934.2,2948.89,2880.01,2918.93,46437.5043
2022-02-12 16:00:00,2918.92,2943.01,2871.61,2931.09,49167.7298
2022-02-12 20:00:00,2931.08,2937.79,2858.3,2880.4,64466.5529
2022-02-13 00:00:00,2880.09,2978.32,2864.57,2952.51,66300.792
2022-02-13 04:00:00,2952.5,2985.98,2866.06,2918.88,64129.2868
2022-02-13 08:00:00,2918.58,2946.66,2897.69,2918.72,27612.6407
2022-02-13 12:00:00,2918.72,2929.61,2899.71,2923.09,30362.4997
2022-02-13 16:00:00,2923.07,2946.0,2908.08,2931.38,31021.2265
2022-02-13 20:00:00,2931.38,2954.4,2909.73,2919.75,48708.2881
2022-02-14 00:00:00,2919.75,2922.29,2836.7,2856.97,67446.3997
2022-02-14 04:00:00,2856.96,2908.82,2847.58,2871.13,37600.3
2022-02-14 08:00:00,2871.14,2893.7,2829.01,2865.64,46159.1628
2022-02-14 12:00:00,2865.65,2884.55,2844.29,2883.06,36251.1231
2022-02-14 16:00:00,2883.06,2890.06,2846.03,2874.39,46725.1099
2022-02-14 20:00:00,2874.39,2964.87,2856.85,2936.51,114086.2729
2022-02-15 00:00:00,2936.5,2964.97,2857.28,2879.64,94374.889
2022-02-15 04:00:00,2879.63,2948.74,2866.43,2929.75,44181.6803
2022-02-15 08:00:00,2929.75,3037.82,2912.06,3025.12,96597.4718
2022-02-15 12:00:00,3025.12,3061.76,3007.4,3049.45,48882.1191
2022-02-15 16:00:00,3049.44,3117.36,3040.9,3094.84,97137.8299
2022-02-15 20:00:00,3094.82,3149.0,3088.08,3122.6,87606.2847
2022-02-16 00:00:00,3122.61,3141.37,3085.57,3109.34,60411.103
2022-02-16 04:00:00,3109.33,3196.19,3092.05,3183.52,58336.9455
2022-02-16 08:00:00,3183.53,3184.55,3132.95,3141.0,43926.8326
2022-02-16 12:00:00,3141.0,3152.82,3105.0,3149.5,37041.2771
2022-02-16 16:00:00,3149.49,3162.86,3112.77,3135.64,36436.9901
2022-02-16 20:00:00,3135.64,3144.38,3051.28,3066.27,78718.0553
2022-02-17 00:00:00,3066.28,3186.77,3044.03,3169.28,85026.8021
2022-02-17 04:00:00,3169.28,3179.1,3116.96,3122.3,38847.6672
2022-02-17 08:00:00,3122.31,3160.0,3083.23,3083.85,42797.6579
2022-02-17 12:00:00,3083.85,3112.0,3050.0,3109.28,58975.8686
2022-02-17 16:00:00,3109.27,3137.32,3029.44,3065.52,78237.8612
2022-02-17 20:00:00,3065.53,3086.76,2961.31,2989.26,111588.6907
2022-02-18 00:00:00,2989.26,3005.75,2882.43,2910.36,120566.5194
2022-02-18 04:00:00,2910.37,2914.8,2851.55,2891.87,76526.6646
2022-02-18 08:00:00,2891.88,2920.2,2861.0,2907.36,61134.1009
2022-02-18 12:00:00,2907.31,2916.99,2876.89,2905.25,41193.5737
2022-02-18 16:00:00,2905.25,2943.97,2872.01,2878.66,54175.0302
2022-02-18 20:00:00,2878.66,2907.36,2789.0,2800.47,140043.2902
2022-02-19 00:00:00,2800.46,2825.72,2750.0,2797.87,153999.8659
2022-02-19 04:00:00,2797.87,2807.32,2753.72,2779.48,52431.546
2022-02-19 08:00:00,2779.3,2830.96,2766.37,2805.38,40409.6474
2022-02-19 12:00:00,2805.38,2825.98,2793.72,2812.05,31824.6205
2022-02-19 16:00:00,2812.05,2819.33,2707.37,2722.69,69006.2868
2022-02-19 20:00:00,2722.68,2752.39,2694.45,2746.06,67471.7061
2022-02-20 00:00:00,2746.06,2796.0,2740.0,2744.67,56228.6417
2022-02-20 04:00:00,2744.68,2767.84,2727.39,2763.63,28897.1
2022-02-20 08:00:00,2763.63,2764.64,2698.0,2713.12,39672.4529
2022-02-20 12:00:00,2713.12,2718.0,2620.0,2654.17,102126.1779
2022-02-20 16:00:00,2654.18,2654.75,2600.0,2643.0,67041.8872
2022-02-20 20:00:00,2642.99,2665.13,2600.83,2652.36,61844.4471
2022-02-21 00:00:00,2652.37,2675.18,2631.36,2649.67,42675.8212
2022-02-21 04:00:00,2649.67,2666.23,2576.0,2621.99,73024.1177
2022-02-21 08:00:00,2621.99,2739.64,2605.11,2710.89,95468.6309
2022-02-21 12:00:00,2710.9,2756.6,2710.15,2747.44,55048.6628
2022-02-21 16:00:00,2747.45,2759.51,2605.27,2626.78,104434.3652
2022-02-21 20:00:00,2626.78,2750.88,2580.3,2723.4,212572.4883
2022-02-22 00:00:00,2723.41,2745.0,2606.34,2652.76,141165.1935
2022-02-22 04:00:00,2652.76,2675.52,2558.0,2568.02,153149.6451
2022-02-22 08:00:00,2568.03,2621.7,2506.2,2519.26,140862.2894
2022-02-22 12:00:00,2519.25,2548.23,2500.0,2515.81,109551.2719
2022-02-22 16:00:00,2515.81,2608.87,2514.4,2589.35,111472.5182
2022-02-22 20:00:00,2589.34,2665.74,2566.49,2623.82,160909.5164
2022-02-23 00:00:00,2623.83,2640.0,2580.0,2632.74,106749.1566
2022-02-23 04:00:00,2632.74,2655.4,2590.85,2636.29,63094.7417
2022-02-23 08:00:00,2636.28,2654.53,2597.38,2625.07,65548.2509
2022-02-23 12:00:00,2625.06,2699.33,2620.37,2695.63,73776.3328
2022-02-23 16:00:00,2695.62,2738.83,2682.37,2719.62,93942.1704
2022-02-23 20:00:00,2719.61,2753.55,2683.27,2688.35,95166.4295
2022-02-24 00:00:00,2688.35,2729.99,2619.48,2633.14,100800.7757
2022-02-24 04:00:00,2633.14,2641.41,2575.83,2579.71,75236.1819
2022-02-24 08:00:00,2579.7,2593.24,2388.0,2397.41,204521.9133
2022-02-24 12:00:00,2397.41,2410.09,2300.0,2370.45,337011.0275
2022-02-24 16:00:00,2370.45,2431.91,2332.11,2394.51,212746.8957
2022-02-24 20:00:00,2394.52,2476.86,2349.57,2455.09,244075.7054
2022-02-25 00:00:00,2455.32,2599.99,2429.57,2596.31,200567.9331
2022-02-25 04:00:00,2596.32,2740.0,2544.44,2596.2,196809.3003
2022-02-25 08:00:00,2596.26,2649.96,2582.37,2636.92,96575.5337
2022-02-25 12:00:00,2636.92,2646.0,2585.25,2612.96,91256.0282
2022-02-25 16:00:00,2612.96,2640.84,2571.72,2632.9,91156.3372
2022-02-25 20:00:00,2632.89,2743.0,2632.65,2732.79,181779.5725
2022-02-26 00:00:00,2732.79,2745.94,2666.03,2678.81,84127.0136
2022-02-26 04:00:00,2678.81,2834.97,2668.74,2768.49,134499.691
2022-02-26 08:00:00,2768.05,2878.0,2761.31,2793.59,107214.9304
2022-02-26 12:00:00,2793.59,2821.86,2757.52,2792.94,56680.0286
2022-02-26 16:00:00,2792.89,2816.76,2727.5,2751.48,80919.0659
2022-02-26 20:00:00,2751.48,2809.51,2742.16,2785.08,61675.3016
2022-02-27 00:00:00,2785.15,2834.36,2764.44,2809.01,54956.2958
2022-02-27 04:00:00,2809.02,2855.01,2764.43,2779.47,57039.6306
2022-02-27 08:00:00,2779.47,2790.76,2678.21,2715.97,84989.9843
2022-02-27 12:00:00,2715.97,2745.01,2696.9,2736.62,39005.8022
2022-02-27 16:00:00,2736.62,2832.31,2722.37,2820.97,69750.9493
2022-02-27 20:00:00,2820.97,2836.33,2713.23,2808.77,138792.2868
2022-02-28 00:00:00,2809.14,2810.0,2600.0,2608.23,129687.3096
2022-02-28 04:00:00,2608.23,2659.97,2557.98,2616.79,187972.4463
2022-02-28 08:00:00,2616.79,2680.0,2590.0,2608.05,103665.0778
2022-02-28 12:00:00,2608.05,2653.75,2568.62,2635.32,92456.9181
2022-02-28 16:00:00,2635.32,2658.0,2611.48,2640.54,57568.631
2022-02-28 20:00:00,2640.55,2829.99,2607.38,2815.44,216167.6508
2022-03-01 00:00:00,2815.44,2830.77,2789.0,2808.25,128454.8909
2022-03-01 04:00:00,2808.24,2951.6,2796.08,2920.95,135481.2802
2022-03-01 08:00:00,2920.83,2974.3,2889.5,2911.83,113187.0244
2022-03-01 12:00:00,2911.83,2934.2,2882.33,2922.03,74606.1262
2022-03-01 16:00:00,2921.94,2932.67,2854.09,2903.08,100678.4345
