datetime,open,high,low,close,volume
2019-09-16 08:00:00,10301.95,10316.71,10275.74,10282.74,3112.623
2019-09-16 12:00:00,10282.03,10282.03,10115.0,10120.07,3548.878
2019-09-16 16:00:00,10117.4,10160.39,10080.7,10124.17,3419.057
2019-09-16 20:00:00,10120.37,10329.38,10119.29,10249.27,3482.629
2019-09-17 00:00:00,10257.3,10261.36,10175.2,10224.09,3556.014
2019-09-17 04:00:00,10225.02,10230.79,10165.0,10201.89,3853.531
2019-09-17 08:00:00,10202.92,10205.81,10136.77,10163.0,3791.041
2019-09-17 12:00:00,10162.7,10244.27,10151.62,10201.14,3859.972
2019-09-17 16:00:00,10201.09,10262.49,10200.39,10255.91,3683.462
2019-09-17 20:00:00,10256.52,10270.63,10171.37,10186.52,3775.587
2019-09-18 00:00:00,10183.87,10256.65,10183.87,10206.05,3573.478
2019-09-18 04:00:00,10206.02,10228.41,10185.6,10198.54,3431.504
2019-09-18 08:00:00,10199.39,10199.47,10150.0,10156.12,3257.517
2019-09-18 12:00:00,10156.7,10210.0,10097.92,10172.91,4003.08
2019-09-18 16:00:00,10172.84,10212.25,10132.51,10171.17,3340.706
2019-09-18 20:00:00,10172.65,10211.9,10143.0,10155.16,3226.61
2019-09-19 00:00:00,10154.7,10185.55,9530.02,9821.97,4653.142
2019-09-19 04:00:00,9820.96,9916.0,9780.75,9872.38,3896.305
2019-09-19 08:00:00,9872.71,9895.37,9820.0,9856.5,3859.26
2019-09-19 12:00:00,9856.5,9893.57,9845.11,9880.36,3577.789
2019-09-19 16:00:00,9882.0,10109.51,9875.25,10086.98,4871.372
2019-09-19 20:00:00,10088.91,10331.62,10088.91,10245.3,5370.886
2019-09-20 00:00:00,10247.7,10279.3,10154.7,10214.76,4230.857
2019-09-20 04:00:00,10212.78,10222.92,10148.99,10156.45,3706.694
2019-09-20 08:00:00,10156.11,10187.1,10121.3,10173.72,3454.159
2019-09-20 12:00:00,10172.45,10236.19,10141.31,10180.66,4066.386
2019-09-20 16:00:00,10179.55,10189.13,10070.5,10161.6,3987.006
2019-09-20 20:00:00,10161.4,10185.34,10070.67,10166.35,3820.808
2019-09-21 00:00:00,10166.56,10175.3,10116.8,10124.75,3662.893
2019-09-21 04:00:00,10124.35,10126.81,9963.02,10079.89,4673.538
2019-09-21 08:00:00,10081.07,10081.07,9983.25,10046.6,3967.174
2019-09-21 12:00:00,10046.6,10067.0,9912.63,10037.11,3990.876
2019-09-21 16:00:00,10037.05,10056.0,9959.97,10016.8,3519.366
2019-09-21 20:00:00,10016.78,10023.56,9943.05,9983.33,3828.54
2019-09-22 00:00:00,9992.7,10001.98,9862.81,9872.07,4561.077
2019-09-22 04:00:00,9872.0,10053.56,9857.0,10023.53,3791.352
2019-09-22 08:00:00,10024.91,10089.52,9978.96,10001.83,3755.569
2019-09-22 12:00:00,10000.53,10057.43,9932.01,9989.89,3816.779
2019-09-22 16:00:00,9990.0,10025.0,9949.2,9987.48,4011.848
2019-09-22 20:00:00,9987.61,10073.46,9982.6,10023.04,3979.729
2019-09-23 00:00:00,10027.69,10046.91,9950.0,9975.58,4722.711
2019-09-23 04:00:00,9978.57,9983.81,9878.51,9904.0,3827.303
2019-09-23 08:00:00,9904.0,9968.49,9904.0,9915.09,3484.654
2019-09-23 12:00:00,9914.11,9951.05,9708.91,9867.06,7566.861
2019-09-23 16:00:00,9867.54,9883.89,9779.0,9805.1,4499.082
2019-09-23 20:00:00,9804.39,9836.28,9620.0,9701.96,7826.451
2019-09-24 00:00:00,9701.1,9792.83,9603.5,9718.71,4279.612
2019-09-24 04:00:00,9718.63,9791.07,9689.0,9755.67,2594.573
2019-09-24 08:00:00,9754.05,9768.0,9680.27,9726.09,3996.677
2019-09-24 12:00:00,9725.67,9729.07,9408.47,9530.0,15301.878
2019-09-24 16:00:00,8683.2,8689.49,8645.61,8645.61,10.814
2019-09-24 20:00:00,8358.01,8755.44,8137.09,8495.83,23548.671
2019-09-25 00:00:00,8493.32,8725.24,8492.65,8565.61,8267.585
2019-09-25 04:00:00,8565.52,8589.25,8200.0,8322.35,7839.039
2019-09-25 08:00:00,8325.28,8546.73,8215.0,8327.38,7480.944
2019-09-25 12:00:00,8324.27,8460.0,8242.61,8293.28,9081.314
2019-09-25 16:00:00,8295.79,8408.31,8223.71,8346.96,6397.273
2019-09-25 20:00:00,8346.96,8628.44,8332.41,8430.07,9155.947
2019-09-26 00:00:00,8428.15,8443.55,8316.61,8361.8,4251.146
2019-09-26 04:00:00,8361.82,8431.0,8335.72,8379.0,3154.622
2019-09-26 08:00:00,8378.75,8464.4,8367.89,8387.08,3514.373
2019-09-26 12:00:00,8387.0,8438.88,7825.89,7921.82,21856.29
2019-09-26 16:00:00,7924.55,8160.5,7700.67,8131.12,22026.303
2019-09-26 20:00:00,8131.23,8157.0,8010.0,8060.15,5263.211
2019-09-27 00:00:00,8061.98,8093.21,7940.37,8019.99,4893.075
2019-09-27 04:00:00,8019.15,8081.49,7951.77,8060.01,3443.524
2019-09-27 08:00:00,8060.0,8128.78,7951.37,7988.08,6616.751
2019-09-27 12:00:00,7984.71,8097.0,7851.94,7977.1,11382.027
2019-09-27 16:00:00,7976.3,8060.01,7934.73,7990.7,6032.962
2019-09-27 20:00:00,7990.01,8260.0,7980.0,8176.52,7666.314
2019-09-28 00:00:00,8178.26,8211.21,8120.02,8164.01,3244.046
2019-09-28 04:00:00,8164.51,8222.11,8141.18,8211.76,2915.339
2019-09-28 08:00:00,8212.47,8243.54,8124.03,8133.23,3799.958
2019-09-28 12:00:00,8132.68,8135.7,8001.14,8064.07,7324.607
2019-09-28 16:00:00,8067.1,8179.0,8038.28,8146.66,4763.487
2019-09-28 20:00:00,8145.7,8311.0,8057.35,8195.38,11773.482
2019-09-29 00:00:00,8199.0,8226.35,8121.96,8130.22,4124.529
2019-09-29 04:00:00,8130.16,8141.26,8040.11,8083.08,4554.654
2019-09-29 08:00:00,8086.33,8116.99,8031.34,8073.12,4084.898
2019-09-29 12:00:00,8072.89,8078.05,7888.98,7965.7,8625.319
2019-09-29 16:00:00,7965.7,8032.73,7920.01,7956.4,6285.116
2019-09-29 20:00:00,7951.59,8127.06,7918.75,8041.96,8291.54
2019-09-30 00:00:00,8042.08,8054.82,7953.58,7972.07,6088.484
2019-09-30 04:00:00,7972.03,7974.75,7709.01,7792.82,13568.502
2019-09-30 08:00:00,7793.19,8094.48,7775.01,8034.78,12089.775
2019-09-30 12:00:00,8033.48,8300.66,7982.08,8280.0,14038.751
2019-09-30 16:00:00,8277.05,8331.89,8186.0,8269.65,4567.829
2019-09-30 20:00:00,8268.61,8288.86,8162.0,8285.84,4059.179
2019-10-01 00:00:00,8285.31,8499.0,8171.0,8392.36,7442.336
2019-10-01 04:00:00,8392.39,8466.75,8341.0,8405.03,3662.252
2019-10-01 08:00:00,8400.79,8409.0,8285.0,8353.0,5275.655
2019-10-01 12:00:00,8350.14,8424.72,8270.0,8361.09,7066.94
2019-10-01 16:00:00,8361.18,8494.49,8225.03,8295.66,10918.966
2019-10-01 20:00:00,8300.0,8396.56,8263.01,8290.0,4846.655
2019-10-02 00:00:00,8290.0,8325.4,8201.0,8239.0,4674.892
2019-10-02 04:00:00,8241.34,8262.25,8149.35,8194.52,5230.51
2019-10-02 08:00:00,8194.76,8274.5,8194.76,8255.57,3348.702
2019-10-02 12:00:00,8256.32,8280.0,8185.28,8230.4,5439.207
2019-10-02 16:00:00,8230.41,8264.36,8177.29,8250.79,6361.526
2019-10-02 20:00:00,8250.79,8365.92,8209.18,8352.14,5274.342
2019-10-03 00:00:00,8353.4,8386.0,8302.86,8323.92,3741.139
2019-10-03 04:00:00,8324.55,8363.36,8237.37,8258.14,4023.595
2019-10-03 08:00:00,8258.9,8288.88,8184.91,8215.26,5001.386
2019-10-03 12:00:00,8215.49,8243.0,8020.0,8104.71,8390.436
2019-10-03 16:00:00,8104.41,8206.25,8086.0,8141.03,5529.021
2019-10-03 20:00:00,8142.77,8274.59,8111.49,8220.27,6744.653
2019-10-04 00:00:00,8219.95,8227.42,8050.0,8101.77,8195.016
2019-10-04 04:00:00,8100.25,8140.0,7979.95,8126.61,4461.004
2019-10-04 08:00:00,8130.0,8170.0,8080.81,8145.01,3468.236
2019-10-04 12:00:00,8146.18,8179.0,8117.04,8140.95,3790.723
2019-10-04 16:00:00,8142.63,8199.5,8121.1,8179.0,4624.849
2019-10-04 20:00:00,8179.0,8208.88,8124.76,8130.56,3881.283
2019-10-05 00:00:00,8130.0,8144.44,8089.5,8131.0,5235.241
2019-10-05 04:00:00,8131.5,8138.63,8092.66,8104.88,4075.45
2019-10-05 08:00:00,8104.88,8109.43,8066.0,8077.76,4602.573
2019-10-05 12:00:00,8077.75,8085.0,8010.0,8077.11,6494.837
2019-10-05 16:00:00,8075.3,8095.87,8028.14,8063.96,4731.815
2019-10-05 20:00:00,8063.33,8175.0,8055.79,8122.14,5122.09
2019-10-06 00:00:00,8122.01,8148.43,8009.0,8039.21,7650.912
2019-10-06 04:00:00,8039.66,8073.19,7889.64,7958.19,7482.703
2019-10-06 08:00:00,7959.39,7960.0,7859.03,7937.72,6068.653
2019-10-06 12:00:00,7935.35,8045.51,7861.0,7995.98,7743.64
2019-10-06 16:00:00,7995.98,8012.27,7760.0,7887.04,6016.122
2019-10-06 20:00:00,7885.27,7919.01,7798.94,7852.79,6947.009
2019-10-07 00:00:00,7851.01,7900.95,7764.42,7859.27,10448.122
2019-10-07 04:00:00,7859.46,7876.0,7796.54,7862.0,5973.937
2019-10-07 08:00:00,7862.0,8225.0,7862.0,7975.99,12954.723
2019-10-07 12:00:00,7975.51,8330.0,7975.2,8174.58,15681.018
2019-10-07 16:00:00,8173.58,8307.22,8133.52,8208.75,11153.723
2019-10-07 20:00:00,8208.75,8249.89,8175.0,8186.88,6548.776
2019-10-08 00:00:00,8188.55,8322.01,8188.04,8255.9,8019.168
2019-10-08 04:00:00,8257.01,8284.78,8195.0,8206.24,6662.867
2019-10-08 08:00:00,8206.24,8207.85,8132.27,8177.48,8823.764
2019-10-08 12:00:00,8176.64,8242.52,8132.0,8182.46,8339.493
2019-10-08 16:00:00,8183.46,8206.0,8157.05,8163.54,5911.833
2019-10-08 20:00:00,8165.06,8206.0,8103.88,8167.62,6958.04
2019-10-09 00:00:00,8168.33,8198.0,8117.98,8119.11,6526.72
2019-10-09 04:00:00,8119.11,8193.17,8113.0,8177.4,5729.723
2019-10-09 08:00:00,8173.72,8236.15,8154.34,8183.32,7343.297
2019-10-09 12:00:00,8183.32,8700.0,8159.77,8550.09,23301.533
2019-10-09 16:00:00,8549.48,8665.0,8490.9,8576.37,13597.472
2019-10-09 20:00:00,8578.6,8609.35,8518.32,8559.77,8954.898
2019-10-10 00:00:00,8559.77,8589.21,8495.7,8541.12,6800.023
2019-10-10 04:00:00,8541.74,8640.89,8530.5,8611.27,5725.803
2019-10-10 08:00:00,8611.75,8619.51,8465.84,8524.63,9330.958
2019-10-10 12:00:00,8524.66,8553.99,8419.34,8536.08,9584.298
2019-10-10 16:00:00,8536.03,8570.18,8482.48,8552.62,5926.386
2019-10-10 20:00:00,8552.5,8587.24,8517.61,8556.02,6918.2
2019-10-11 00:00:00,8557.0,8569.0,8475.46,8551.26,7046.685
2019-10-11 04:00:00,8551.69,8788.0,8332.6,8385.26,28895.823
2019-10-11 08:00:00,8384.6,8386.61,8280.0,8295.88,10169.185
2019-10-11 12:00:00,8295.74,8357.3,8268.51,8341.0,7700.058
2019-10-11 16:00:00,8341.0,8369.99,8277.37,8340.96,8278.607
2019-10-11 20:00:00,8341.64,8350.0,8210.0,8255.58,7067.606
2019-10-12 00:00:00,8255.54,8327.91,8248.34,8306.56,5899.6
2019-10-12 04:00:00,8307.01,8356.0,8303.0,8336.35,5885.266
2019-10-12 08:00:00,8336.33,8366.79,8289.26,8319.75,5674.466
2019-10-12 12:00:00,8319.74,8397.45,8304.7,8368.79,7058.38
2019-10-12 16:00:00,8368.94,8395.0,8290.5,8307.99,6912.629
2019-10-12 20:00:00,8307.99,8343.65,8292.0,8300.22,6331.173
2019-10-13 00:00:00,8300.31,8360.0,8277.32,8336.51,5762.46
2019-10-13 04:00:00,8336.51,8354.11,8307.2,8319.36,4445.248
2019-10-13 08:00:00,8318.76,8378.19,8316.06,8345.14,4706.924
2019-10-13 12:00:00,8345.14,8440.0,8342.55,8401.39,9107.409
2019-10-13 16:00:00,8401.39,8456.0,8397.65,8430.0,6084.668
2019-10-13 20:00:00,8430.0,8430.0,8137.3,8274.66,13714.204
2019-10-14 00:00:00,8274.33,8300.22,8243.87,8286.51,5335.289
2019-10-14 04:00:00,8286.62,8329.38,8272.0,8302.17,5563.985
2019-10-14 08:00:00,8302.13,8320.5,8276.01,8279.61,6000.199
2019-10-14 12:00:00,8277.61,8285.95,8241.19,8251.5,9058.467
2019-10-14 16:00:00,8252.34,8381.77,8205.02,8327.16,24555.184
2019-10-14 20:00:00,8327.16,8347.55,8251.16,8346.05,11486.697
2019-10-15 00:00:00,8346.31,8408.62,8311.0,8313.69,6968.146
2019-10-15 04:00:00,8313.96,8338.45,8272.0,8279.74,7972.723
2019-10-15 08:00:00,8278.14,8320.15,8258.33,8294.5,12142.967
2019-10-15 12:00:00,8294.23,8378.51,8235.0,8316.18,22332.846
2019-10-15 16:00:00,8316.16,8321.4,8080.0,8177.46,26600.795
2019-10-15 20:00:00,8177.5,8182.05,8131.03,8160.01,10229.272
2019-10-16 00:00:00,8160.55,8184.0,8140.0,8167.82,7614.084
2019-10-16 04:00:00,8167.38,8177.02,8119.48,8140.12,7005.305
2019-10-16 08:00:00,8135.0,8166.51,8010.64,8060.33,16910.442
2019-10-16 12:00:00,8060.33,8060.33,7900.24,7955.01,18761.384
2019-10-16 16:00:00,7952.23,8022.98,7901.01,7957.06,12278.651
2019-10-16 20:00:00,7958.4,8020.38,7957.2,7992.21,7864.586
2019-10-17 00:00:00,7994.76,7998.14,7956.88,7968.12,7907.288
2019-10-17 04:00:00,7967.65,7989.0,7930.0,7975.38,9659.49
2019-10-17 08:00:00,7975.0,8119.0,7971.91,8066.01,15990.539
2019-10-17 12:00:00,8066.01,8090.46,8015.23,8070.86,8887.672
2019-10-17 16:00:00,8069.84,8124.63,8042.64,8060.02,9288.449
2019-10-17 20:00:00,8061.51,8075.38,8036.93,8069.2,6621.164
2019-10-18 00:00:00,8069.41,8117.3,8051.07,8064.97,7207.573
2019-10-18 04:00:00,8064.17,8072.02,7821.01,7909.6,18454.658
2019-10-18 08:00:00,7909.6,7937.66,7812.0,7921.6,12546.343
2019-10-18 12:00:00,7920.65,7970.63,7880.1,7919.13,10660.66
2019-10-18 16:00:00,7916.23,7984.0,7906.22,7942.18,14902.28
2019-10-18 20:00:00,7942.18,7977.44,7915.25,7943.94,11479.838
2019-10-19 00:00:00,7945.57,7957.0,7892.85,7938.73,11509.472
2019-10-19 04:00:00,7938.92,7955.0,7915.36,7929.18,7745.321
2019-10-19 08:00:00,7929.18,8011.0,7920.0,7943.74,10993.11
2019-10-19 12:00:00,7943.74,8108.54,7852.12,7991.31,21601.144
2019-10-19 16:00:00,7994.1,7999.28,7950.0,7973.66,13216.265
2019-10-19 20:00:00,7973.75,7980.04,7883.14,7947.13,12959.083
2019-10-20 00:00:00,7947.78,7951.57,7871.17,7902.85,15448.598
2019-10-20 04:00:00,7904.43,7937.9,7900.0,7907.94,8204.838
2019-10-20 08:00:00,7906.94,7980.0,7890.0,7942.39,10424.387
2019-10-20 12:00:00,7942.39,8041.19,7937.15,8022.28,13303.473
2019-10-20 16:00:00,8023.35,8234.01,8007.0,8229.17,16283.102
2019-10-20 20:00:00,8230.33,8300.5,8165.0,8218.23,14999.517
2019-10-21 00:00:00,8218.23,8255.1,8178.0,8218.45,7042.118
2019-10-21 04:00:00,8218.01,8246.31,8203.88,8220.11,6522.622
2019-10-21 08:00:00,8220.03,8284.38,8190.0,8231.89,11990.119
2019-10-21 12:00:00,8231.89,8334.57,8160.0,8192.02,16576.131
2019-10-21 16:00:00,8193.0,8198.34,8150.0,8184.65,9264.875
2019-10-21 20:00:00,8184.27,8234.5,8180.0,8201.74,8532.651
2019-10-22 00:00:00,8201.0,8210.0,8164.78,8205.64,9929.239
2019-10-22 04:00:00,8205.64,8229.32,8188.74,8210.0,8433.899
2019-10-22 08:00:00,8210.72,8283.69,8210.72,8276.18,12248.971
2019-10-22 12:00:00,8275.04,8290.0,8165.0,8212.37,13401.746
2019-10-22 16:00:00,8212.74,8219.75,8160.0,8167.38,8891.046
2019-10-22 20:00:00,8169.98,8170.08,8000.0,8020.89,16601.979
2019-10-23 00:00:00,8020.68,8047.78,7937.0,7953.2,11205.813
2019-10-23 04:00:00,7954.51,7982.0,7917.11,7959.35,9507.146
2019-10-23 08:00:00,7959.35,8017.5,7949.45,7964.7,8477.132
2019-10-23 12:00:00,7965.67,7965.78,7402.0,7420.87,46064.7
2019-10-23 16:00:00,7425.0,7532.0,7172.76,7479.05,21711.452
2019-10-23 20:00:00,7480.0,7494.79,7387.66,7465.0,11517.896
2019-10-24 00:00:00,7465.18,7494.08,7395.01,7408.07,11513.365
2019-10-24 04:00:00,7408.07,7434.13,7337.44,7418.29,12922.142
2019-10-24 08:00:00,7417.23,7468.0,7388.92,7419.0,11697.908
2019-10-24 12:00:00,7419.01,7495.81,7408.09,7432.91,14028.824
2019-10-24 16:00:00,7433.27,7467.0,7421.71,7466.96,9553.989
2019-10-24 20:00:00,7464.77,7468.27,7409.0,7411.35,7003.306
2019-10-25 00:00:00,7410.07,7456.63,7409.6,7438.15,7677.48
2019-10-25 04:00:00,7438.15,7467.33,7359.0,7458.9,9057.398
2019-10-25 08:00:00,7458.32,7638.51,7440.0,7575.06,14774.86
2019-10-25 12:00:00,7574.65,8564.68,7573.62,8264.52,39712.605
2019-10-25 16:00:00,8267.5,8800.0,8257.25,8631.73,73559.933
2019-10-25 20:00:00,8633.45,8703.62,8539.79,8650.0,20336.65
2019-10-26 00:00:00,8650.0,10408.48,8626.89,9563.07,99990.23
2019-10-26 04:00:00,9566.68,9804.19,9310.36,9488.0,31227.738
2019-10-26 08:00:00,9488.0,9488.0,8951.62,9230.04,36022.277
2019-10-26 12:00:00,9230.03,9450.0,9034.57,9199.9,37643.011
2019-10-26 16:00:00,9199.89,9240.0,8873.98,9004.0,29995.866
2019-10-26 20:00:00,9004.0,9300.73,9001.87,9232.22,13282.039
2019-10-27 00:00:00,9234.75,9385.0,9101.0,9136.84,11883.704
2019-10-27 04:00:00,9136.83,9229.98,9066.07,9158.0,6980.51
2019-10-27 08:00:00,9158.01,9666.0,9157.25,9283.98,33020.958
2019-10-27 12:00:00,9284.77,9624.53,9215.0,9530.21,40721.459
2019-10-27 16:00:00,9531.36,9803.83,9381.34,9719.99,41185.795
2019-10-27 20:00:00,9720.04,9768.82,9430.0,9533.32,29751.593
2019-10-28 00:00:00,9534.37,9930.13,9531.99,9631.12,36414.73
2019-10-28 04:00:00,9630.95,9693.23,9282.12,9447.25,29999.714
2019-10-28 08:00:00,9447.25,9486.14,9282.83,9425.0,19142.267
2019-10-28 12:00:00,9423.11,9437.94,9254.47,9389.96,20991.909
2019-10-28 16:00:00,9389.98,9493.0,9334.28,9410.59,26704.18
2019-10-28 20:00:00,9409.35,9494.0,9156.03,9217.36,22347.175
2019-10-29 00:00:00,9215.78,9315.19,9200.0,9299.0,9694.665
2019-10-29 04:00:00,9299.48,9569.1,9299.43,9455.0,29813.443
2019-10-29 08:00:00,9454.58,9499.99,9356.7,9444.65,17378.063
2019-10-29 12:00:00,9442.78,9475.0,9269.0,9354.63,22639.249
2019-10-29 16:00:00,9352.65,9411.92,9070.0,9233.39,24387.808
2019-10-29 20:00:00,9231.38,9492.86,9221.15,9415.02,20789.786
2019-10-30 00:00:00,9415.02,9418.65,9235.25,9288.18,17681.781
2019-10-30 04:00:00,9287.69,9344.0,9155.0,9176.05,16892.44
2019-10-30 08:00:00,9176.08,9253.0,9005.41,9108.87,18242.144
2019-10-30 12:00:00,9108.88,9181.0,8975.72,9102.91,19729.118
2019-10-30 16:00:00,9103.86,9213.32,9020.0,9213.28,16883.725
2019-10-30 20:00:00,9213.2,9240.0,9136.84,9165.3,9035.65
2019-10-31 00:00:00,9163.4,9216.0,9065.0,9110.0,8839.037
2019-10-31 04:00:00,9109.0,9214.64,9079.92,9108.25,11664.664
2019-10-31 08:00:00,9106.53,9160.42,8933.0,9121.0,18441.223
2019-10-31 12:00:00,9122.0,9438.64,9119.11,9218.7,28062.578
2019-10-31 16:00:00,9218.7,9272.0,9202.0,9220.35,11594.526
2019-10-31 20:00:00,9221.45,9250.0,9011.0,9150.0,20234.016
2019-11-01 00:00:00,9149.88,9155.0,9060.0,9073.9,8388.484
2019-11-01 04:00:00,9073.9,9147.4,9051.0,9110.0,6434.652
2019-11-01 08:00:00,9110.46,9280.0,9097.0,9166.17,19534.015
2019-11-01 12:00:00,9166.17,9258.32,9062.0,9084.37,22943.062
2019-11-01 16:00:00,9084.37,9215.0,9050.27,9171.05,14777.767
2019-11-01 20:00:00,9169.9,9270.0,9169.89,9231.01,15178.969
2019-11-02 00:00:00,9231.7,9267.83,9202.08,9235.12,8695.995
2019-11-02 04:00:00,9235.1,9238.0,9194.98,9215.0,5808.531
2019-11-02 08:00:00,9215.0,9249.0,9200.01,9239.99,6638.689
2019-11-02 12:00:00,9239.91,9375.0,9204.0,9320.0,19711.852
2019-11-02 16:00:00,9319.0,9335.0,9266.0,9314.01,9817.902
2019-11-02 20:00:00,9314.0,9314.24,9270.0,9287.8,5929.086
2019-11-03 00:00:00,9288.96,9366.69,9287.95,9335.07,8889.756
2019-11-03 04:00:00,9333.61,9333.61,9223.53,9246.2,10255.879
2019-11-03 08:00:00,9246.2,9250.4,9107.43,9160.31,18905.707
2019-11-03 12:00:00,9160.31,9192.68,9105.0,9180.97,12151.061
2019-11-03 16:00:00,9180.97,9193.0,9121.0,9142.12,8999.484
2019-11-03 20:00:00,9143.43,9240.0,9073.0,9197.88,16410.835
2019-11-04 00:00:00,9197.86,9211.0,9142.0,9158.41,7475.846
2019-11-04 04:00:00,9158.41,9200.0,9126.01,9187.52,7214.563
2019-11-04 08:00:00,9187.0,9268.0,9158.0,9259.38,12777.411
2019-11-04 12:00:00,9259.38,9320.0,9231.3,9292.66,15820.215
2019-11-04 16:00:00,9292.68,9323.76,9245.7,9261.96,11508.208
2019-11-04 20:00:00,9261.42,9550.0,9261.41,9395.46,35637.114
2019-11-05 00:00:00,9395.47,9457.13,9360.0,9410.0,13464.578
2019-11-05 04:00:00,9410.0,9410.01,9164.33,9231.88,20719.66
2019-11-05 08:00:00,9233.05,9333.0,9201.45,9292.69,17579.201
2019-11-05 12:00:00,9292.22,9393.03,9221.0,9371.76,26053.392
2019-11-05 16:00:00,9372.15,9420.0,9250.0,9395.48,20280.421
2019-11-05 20:00:00,9394.96,9421.24,9294.0,9313.2,15640.974
2019-11-06 00:00:00,9313.1,9338.32,9272.0,9310.0,9785.855
2019-11-06 04:00:00,9310.0,9450.0,9305.1,9392.61,16963.296
2019-11-06 08:00:00,9392.64,9407.44,9341.39,9380.01,13767.998
2019-11-06 12:00:00,9380.01,9398.0,9315.0,9343.58,12337.127
2019-11-06 16:00:00,9343.6,9343.6,9259.48,9302.74,11588.064
2019-11-06 20:00:00,9303.31,9369.0,9281.0,9343.6,9325.571
2019-11-07 00:00:00,9344.29,9381.93,9280.0,9309.47,11404.271
2019-11-07 04:00:00,9308.1,9322.48,9220.0,9266.98,12617.368
2019-11-07 08:00:00,9267.0,9275.0,9163.89,9206.51,17937.827
2019-11-07 12:00:00,9206.49,9243.0,9130.0,9198.06,13978.107
2019-11-07 16:00:00,9198.56,9238.0,9186.0,9209.8,7279.435
2019-11-07 20:00:00,9209.8,9269.0,9091.2,9219.64,14172.561
2019-11-08 00:00:00,9221.63,9256.7,9180.0,9244.13,9176.255
2019-11-08 04:00:00,9244.13,9259.3,9120.0,9148.5,11813.123
2019-11-08 08:00:00,9148.66,9184.73,8938.81,9033.3,31914.969
2019-11-08 12:00:00,9033.39,9040.92,8669.85,8821.33,61316.252
2019-11-08 16:00:00,8823.66,8853.98,8720.0,8804.73,22435.077
